player,player_key,player_id,team,game,event_id,market,line,best_odds,best_book,book_count,market_average_odds,all_books,source
Freddy Fermin,freddy fermin,FREDDY_FERMIN_1_MLB,SAN_DIEGO_PADRES_MLB,San Diego Padres @ Seattle Mariners,t1ipmAaZhJ0nLxBz9tIk,1+ Hit,0.5,-125,betmgm,6,-139,betmgm:-125 | fanduel:-140 | espnbet:-140 | caesars:-141 | bovada:-141 | draftkings:-147,SportsGameOdds
Gabriel Moreno,gabriel moreno,GABRIEL_MORENO_1_MLB,ARIZONA_DIAMONDBACKS_MLB,Arizona Diamondbacks @ Colorado Rockies,riD2wa1xBCGVtP6u4lHX,1+ Hit,0.5,-310,fanduel,6,-339,fanduel:-310 | bovada:-315 | draftkings:-330 | espnbet:-350 | betmgm:-350 | caesars:-380,SportsGameOdds
Garrett Mitchell,garrett mitchell,GARRETT_MITCHELL_1_MLB,MILWAUKEE_BREWERS_MLB,Milwaukee Brewers @ Minnesota Twins,3itxNJYiA3Wh4p2bJOJs,1+ Hit,0.5,-136,draftkings,2,-136,draftkings:-136 | caesars:-137,SportsGameOdds
Gary Sánchez,gary sánchez,GARY_SANCHEZ_1_MLB,MILWAUKEE_BREWERS_MLB,Milwaukee Brewers @ Minnesota Twins,3itxNJYiA3Wh4p2bJOJs,1+ Hit,0.5,-137,draftkings,1,-137,draftkings:-137,SportsGameOdds
Gavin Sheets,gavin sheets,GAVIN_SHEETS_1_MLB,SAN_DIEGO_PADRES_MLB,San Diego Padres @ Seattle Mariners,t1ipmAaZhJ0nLxBz9tIk,1+ Hit,0.5,-140,espnbet,6,-147,espnbet:-140 | caesars:-145 | draftkings:-145 | bovada:-150 | fanduel:-150 | betmgm:-150,SportsGameOdds
George Springer,george springer,GEORGE_SPRINGER_1_MLB,TORONTO_BLUE_JAYS_MLB,Toronto Blue Jays @ Detroit Tigers,T9qul5Ie7BmzUPHcKAdN,1+ Hit,0.5,-240,espnbet,5,-255,espnbet:-240 | caesars:-250 | draftkings:-259 | fanduel:-260 | bovada:-265,SportsGameOdds
Geraldo Perdomo,geraldo perdomo,GERALDO_PERDOMO_1_MLB,ARIZONA_DIAMONDBACKS_MLB,Arizona Diamondbacks @ Colorado Rockies,riD2wa1xBCGVtP6u4lHX,1+ Hit,0.5,-345,bovada,6,-393,bovada:-345 | fanduel:-350 | caesars:-400 | betmgm:-400 | draftkings:-411 | espnbet:-450,SportsGameOdds
Gunnar Henderson,gunnar henderson,GUNNAR_HENDERSON_1_MLB,BALTIMORE_ORIOLES_MLB,Baltimore Orioles @ Washington Nationals,jkvwAdFvDLQY4Xvktwk1,1+ Hit,0.5,-300,betmgm,6,-341,betmgm:-300 | draftkings:-333 | bovada:-345 | espnbet:-350 | caesars:-360 | fanduel:-360,SportsGameOdds
Ha-Seong Kim,ha-seong kim,HASEONG_KIM_1_MLB,ATLANTA_BRAVES_MLB,Boston Red Sox @ Atlanta Braves,azr6g0BYc5oimCrDM5DD,1+ Hit,0.5,-160,betmgm,6,-173,betmgm:-160 | espnbet:-165 | caesars:-176 | draftkings:-179 | bovada:-179 | fanduel:-180,SportsGameOdds
Harrison Bader,harrison bader,HARRISON_BADER_1_MLB,SAN_FRANCISCO_GIANTS_MLB,San Francisco Giants @ Athletics,H8XBXLklWHd2ErXIGMUd,1+ Hit,0.5,-175,betmgm,4,-194,betmgm:-175 | espnbet:-180 | fanduel:-210 | bovada:-210,SportsGameOdds
Heliot Ramos,heliot ramos,HELIOT_RAMOS_1_MLB,SAN_FRANCISCO_GIANTS_MLB,San Francisco Giants @ Athletics,H8XBXLklWHd2ErXIGMUd,1+ Hit,0.5,-250,betmgm,5,-278,betmgm:-250 | espnbet:-260 | draftkings:-288 | fanduel:-290 | bovada:-300,SportsGameOdds
Henry Davis,henry davis,HENRY_DAVIS_1_MLB,PITTSBURGH_PIRATES_MLB,Philadelphia Phillies @ Pittsburgh Pirates,Nq7MBysDaMRfYt9Chvjq,1+ Hit,0.5,-120,betmgm,6,-134,betmgm:-120 | espnbet:-130 | draftkings:-135 | caesars:-136 | fanduel:-140 | bovada:-141,SportsGameOdds
Hunter Feduccia,hunter feduccia,HUNTER_FEDUCCIA_1_MLB,TAMPA_BAY_RAYS_MLB,Miami Marlins @ Tampa Bay Rays,fPt7sNscCxaj4iQ94hIH,1+ Hit,0.5,-125,fanduel,5,-131,fanduel:-125 | bovada:-130 | fanduel:-130 | caesars:-130 | draftkings:-139,SportsGameOdds
Hunter Goodman,hunter goodman,HUNTER_GOODMAN_1_MLB,COLORADO_ROCKIES_MLB,Arizona Diamondbacks @ Colorado Rockies,riD2wa1xBCGVtP6u4lHX,1+ Hit,0.5,-250,betmgm,6,-309,betmgm:-250 | draftkings:-315 | espnbet:-320 | fanduel:-320 | caesars:-325 | bovada:-325,SportsGameOdds
Hyeseong Kim,hyeseong kim,HYESEONG_KIM_1_MLB,LOS_ANGELES_DODGERS_MLB,Los Angeles Dodgers @ Los Angeles Angels,ocN7K0W6fGdkYTeIusGv,1+ Hit,0.5,-164,caesars,5,-168,caesars:-164 | espnbet:-165 | fanduel:-170 | bovada:-170 | draftkings:-173,SportsGameOdds
Ian Happ,ian happ,IAN_HAPP_1_MLB,CHICAGO_CUBS_MLB,Chicago Cubs @ Chicago White Sox,5V5IFTF9KGU3FYQtIb6f,1+ Hit,0.5,-150,betmgm,6,-159,betmgm:-150 | bovada:-159 | caesars:-159 | fanduel:-160 | espnbet:-160 | draftkings:-165,SportsGameOdds
Isaac Collins,isaac collins,ISAAC_COLLINS_1_MLB,KANSAS_CITY_ROYALS_MLB,Kansas City Royals @ St. Louis Cardinals,rvthegEIrAEvXgoXqnAa,1+ Hit,0.5,-160,espnbet,6,-168,espnbet:-160 | betmgm:-160 | caesars:-164 | fanduel:-175 | draftkings:-176 | bovada:-176,SportsGameOdds
Isaac Paredes,isaac paredes,ISAAC_PAREDES_1_MLB,HOUSTON_ASTROS_MLB,Texas Rangers @ Houston Astros,2arMilGiaVhajMn8oOwm,1+ Hit,0.5,-165,espnbet,6,-171,espnbet:-165 | draftkings:-166 | caesars:-170 | fanduel:-175 | betmgm:-175 | bovada:-176,SportsGameOdds
Ivan Herrera,ivan herrera,IVAN_HERRERA_1_MLB,STLOUIS_CARDINALS_MLB,Kansas City Royals @ St. Louis Cardinals,rvthegEIrAEvXgoXqnAa,1+ Hit,0.5,-235,betmgm,6,-250,betmgm:-235 | espnbet:-240 | caesars:-250 | fanduel:-250 | bovada:-250 | draftkings:-275,SportsGameOdds
J.P. Crawford,jp crawford,JP_CRAWFORD_1_MLB,SEATTLE_MARINERS_MLB,San Diego Padres @ Seattle Mariners,t1ipmAaZhJ0nLxBz9tIk,1+ Hit,0.5,-145,betmgm,6,-155,betmgm:-145 | espnbet:-150 | caesars:-159 | bovada:-159 | draftkings:-160 | fanduel:-160,SportsGameOdds
J.T. Realmuto,jt realmuto,JT_REALMUTO_1_MLB,PHILADELPHIA_PHILLIES_MLB,Philadelphia Phillies @ Pittsburgh Pirates,Nq7MBysDaMRfYt9Chvjq,1+ Hit,0.5,-190,espnbet,3,-196,espnbet:-190 | caesars:-197 | betmgm:-200,SportsGameOdds
Jac Caglianone,jac caglianone,JAC_CAGLIANONE_1_MLB,KANSAS_CITY_ROYALS_MLB,Kansas City Royals @ St. Louis Cardinals,rvthegEIrAEvXgoXqnAa,1+ Hit,0.5,-160,betmgm,6,-177,betmgm:-160 | fanduel:-175 | caesars:-179 | bovada:-179 | espnbet:-180 | draftkings:-190,SportsGameOdds
Jackson Chourio,jackson chourio,JACKSON_CHOURIO_1_MLB,MILWAUKEE_BREWERS_MLB,Milwaukee Brewers @ Minnesota Twins,3itxNJYiA3Wh4p2bJOJs,1+ Hit,0.5,-239,draftkings,2,-244,draftkings:-239 | caesars:-250,SportsGameOdds
Jackson Merrill,jackson merrill,JACKSON_MERRILL_1_MLB,SAN_DIEGO_PADRES_MLB,San Diego Padres @ Seattle Mariners,t1ipmAaZhJ0nLxBz9tIk,1+ Hit,0.5,-210,betmgm,6,-226,betmgm:-210 | espnbet:-220 | draftkings:-221 | caesars:-225 | bovada:-240 | fanduel:-240,SportsGameOdds
Jacob Young,jacob young,JACOB_YOUNG_1_MLB,WASHINGTON_NATIONALS_MLB,Baltimore Orioles @ Washington Nationals,jkvwAdFvDLQY4Xvktwk1,1+ Hit,0.5,-175,betmgm,6,-185,betmgm:-175 | espnbet:-180 | caesars:-182 | draftkings:-184 | fanduel:-195 | bovada:-197,SportsGameOdds
Jake Burger,jake burger,JACOB_BURGER_1_MLB,TEXAS_RANGERS_MLB,Texas Rangers @ Houston Astros,2arMilGiaVhajMn8oOwm,1+ Hit,0.5,-162,draftkings,6,-165,draftkings:-162 | bovada:-164 | fanduel:-165 | espnbet:-165 | betmgm:-165 | caesars:-170,SportsGameOdds
Jake Fraley,jake fraley,JAKE_FRALEY_1_MLB,TAMPA_BAY_RAYS_MLB,Miami Marlins @ Tampa Bay Rays,fPt7sNscCxaj4iQ94hIH,1+ Hit,0.5,-154,bovada,6,-162,bovada:-154 | fanduel:-155 | draftkings:-158 | caesars:-159 | espnbet:-160 | betmgm:-185,SportsGameOdds
Jake McCarthy,jake mccarthy,JAKE_MCCARTHY_1_MLB,COLORADO_ROCKIES_MLB,Arizona Diamondbacks @ Colorado Rockies,riD2wa1xBCGVtP6u4lHX,1+ Hit,0.5,-210,betmgm,6,-220,betmgm:-210 | espnbet:-220 | fanduel:-220 | draftkings:-223 | caesars:-225 | bovada:-225,SportsGameOdds
Jakob Marsee,jakob marsee,JAKOB_MARSEE_1_MLB,MIAMI_MARLINS_MLB,Miami Marlins @ Tampa Bay Rays,fPt7sNscCxaj4iQ94hIH,1+ Hit,0.5,-155,betmgm,6,-174,betmgm:-155 | espnbet:-165 | caesars:-176 | fanduel:-180 | draftkings:-181 | bovada:-186,SportsGameOdds
James Wood,james wood,JAMES_WOOD_1_MLB,WASHINGTON_NATIONALS_MLB,Baltimore Orioles @ Washington Nationals,jkvwAdFvDLQY4Xvktwk1,1+ Hit,0.5,-185,betmgm,6,-207,betmgm:-185 | espnbet:-190 | caesars:-200 | draftkings:-202 | fanduel:-230 | bovada:-235,SportsGameOdds
Jarren Duran,jarren duran,JARREN_DURAN_1_MLB,BOSTON_RED_SOX_MLB,Boston Red Sox @ Atlanta Braves,azr6g0BYc5oimCrDM5DD,1+ Hit,0.5,-190,espnbet,12,-236,espnbet:-190 | draftkings:-196 | caesars:-200 | betmgm:-200 | fanduel:-220 | bovada:-225 | fanduel:-250 | caesars:-250 | betmgm:-250 | bovada:-256 | draftkings:-270 | espnbet:-320,SportsGameOdds
Javier Sanoja,javier sanoja,JAVIER_SANOJA_1_MLB,MIAMI_MARLINS_MLB,Miami Marlins @ Tampa Bay Rays,fPt7sNscCxaj4iQ94hIH,1+ Hit,0.5,-165,betmgm,1,-165,betmgm:-165,SportsGameOdds
Jazz Chisholm Jr.,jazz chisholm,JASRADO_CHISHOLM_1_MLB,NEW_YORK_YANKEES_MLB,New York Yankees @ New York Mets,EfX5X71vGSjFXKmbIcxY,1+ Hit,0.5,-165,espnbet,6,-174,espnbet:-165 | draftkings:-169 | caesars:-170 | fanduel:-175 | bovada:-176 | betmgm:-190,SportsGameOdds
Jeff McNeil,jeff mcneil,JEFF_MCNEIL_1_MLB,OAKLAND_ATHLETICS_MLB,San Francisco Giants @ Athletics,H8XBXLklWHd2ErXIGMUd,1+ Hit,0.5,-175,betmgm,5,-189,betmgm:-175 | espnbet:-180 | fanduel:-195 | bovada:-197 | draftkings:-198,SportsGameOdds
Jeremiah Jackson,jeremiah jackson,JEREMIAH_JACKSON_1_MLB,BALTIMORE_ORIOLES_MLB,Baltimore Orioles @ Washington Nationals,jkvwAdFvDLQY4Xvktwk1,1+ Hit,0.5,-220,espnbet,4,-227,espnbet:-220 | bovada:-227 | caesars:-230 | draftkings:-231,SportsGameOdds
Jesus Rodriguez,jesus rodriguez,JESUS_RODRIGUEZ_1_MLB,SAN_FRANCISCO_GIANTS_MLB,San Francisco Giants @ Athletics,H8XBXLklWHd2ErXIGMUd,1+ Hit,0.5,-179,bovada,5,-182,bovada:-179 | fanduel:-180 | espnbet:-180 | draftkings:-182 | betmgm:-190,SportsGameOdds
Jesús Sánchez,jesús sánchez,JESUS_SANCHEZ_1_MLB,TORONTO_BLUE_JAYS_MLB,Toronto Blue Jays @ Detroit Tigers,T9qul5Ie7BmzUPHcKAdN,1+ Hit,0.5,-143,draftkings,6,-151,draftkings:-143 | caesars:-150 | espnbet:-150 | bovada:-150 | fanduel:-150 | betmgm:-165,SportsGameOdds
JJ Bleday,jj bleday,JJ_BLEDAY_1_MLB,CINCINNATI_REDS_MLB,Cincinnati Reds @ Cleveland Guardians,j7zaXsZeq04dwou0QAaZ,1+ Hit,0.5,-131,draftkings,6,-140,draftkings:-131 | betmgm:-135 | caesars:-136 | espnbet:-140 | bovada:-150 | fanduel:-150,SportsGameOdds
Jo Adell,jo adell,JO_ADELL_1_MLB,LOS_ANGELES_ANGELS_MLB,Los Angeles Dodgers @ Los Angeles Angels,ocN7K0W6fGdkYTeIusGv,1+ Hit,0.5,-150,betmgm,6,-171,betmgm:-150 | espnbet:-165 | caesars:-173 | draftkings:-178 | bovada:-179 | fanduel:-180,SportsGameOdds
Joc Pederson,joc pederson,JOC_PEDERSON_1_MLB,TEXAS_RANGERS_MLB,Texas Rangers @ Houston Astros,2arMilGiaVhajMn8oOwm,1+ Hit,0.5,-148,draftkings,6,-149,draftkings:-148 | caesars:-148 | fanduel:-150 | bovada:-150 | espnbet:-150 | betmgm:-150,SportsGameOdds
Joe Mack,joe mack,JOE_MACK_1_MLB,MIAMI_MARLINS_MLB,Miami Marlins @ Tampa Bay Rays,fPt7sNscCxaj4iQ94hIH,1+ Hit,0.5,-110,betmgm,6,-139,betmgm:-110 | espnbet:-140 | caesars:-141 | draftkings:-142 | fanduel:-150 | bovada:-154,SportsGameOdds
Jonathan Aranda,jonathan aranda,JONATHAN_ARANDA_1_MLB,TAMPA_BAY_RAYS_MLB,Miami Marlins @ Tampa Bay Rays,fPt7sNscCxaj4iQ94hIH,1+ Hit,0.5,-147,draftkings,12,-209,draftkings:-147 | fanduel:-160 | bovada:-161 | espnbet:-165 | caesars:-170 | betmgm:-185 | betmgm:-235 | espnbet:-250 | bovada:-250 | fanduel:-250 | caesars:-260 | draftkings:-277,SportsGameOdds
Jonny DeLuca,jonny deluca,JONNY_DELUCA_1_MLB,TAMPA_BAY_RAYS_MLB,Tampa Bay Rays @ Boston Red Sox,png5Jnyn8noqiLklagdD,1+ Hit,0.5,-140,fanduel,6,-144,fanduel:-140 | espnbet:-140 | draftkings:-142 | caesars:-145 | bovada:-145 | betmgm:-155,SportsGameOdds
Jordan Walker,jordan walker,JORDAN_WALKER_1_MLB,STLOUIS_CARDINALS_MLB,Kansas City Royals @ St. Louis Cardinals,rvthegEIrAEvXgoXqnAa,1+ Hit,0.5,-220,espnbet,6,-233,espnbet:-220 | betmgm:-225 | caesars:-235 | draftkings:-237 | fanduel:-240 | bovada:-240,SportsGameOdds
Jorge Soler,jorge soler,JORGE_SOLER_1_MLB,LOS_ANGELES_ANGELS_MLB,Los Angeles Dodgers @ Los Angeles Angels,ocN7K0W6fGdkYTeIusGv,1+ Hit,0.5,-105,betmgm,6,-121,betmgm:-105 | fanduel:-120 | bovada:-121 | caesars:-121 | draftkings:-129 | espnbet:-130,SportsGameOdds
Jose Altuve,jose altuve,JOSE_ALTUVE_1_MLB,HOUSTON_ASTROS_MLB,Texas Rangers @ Houston Astros,2arMilGiaVhajMn8oOwm,1+ Hit,0.5,-190,espnbet,6,-210,espnbet:-190 | draftkings:-206 | caesars:-209 | betmgm:-210 | fanduel:-220 | bovada:-225,SportsGameOdds
Jose Fernandez,jose fernandez,JOSE_FERNANDEZ_1_MLB,ARIZONA_DIAMONDBACKS_MLB,Arizona Diamondbacks @ Colorado Rockies,riD2wa1xBCGVtP6u4lHX,1+ Hit,0.5,-250,draftkings,6,-254,draftkings:-250 | caesars:-250 | espnbet:-250 | betmgm:-250 | fanduel:-260 | bovada:-265,SportsGameOdds
José Ramírez,josé ramírez,JOSE_RAMIREZ_1_MLB,CLEVELAND_GUARDIANS_MLB,Cincinnati Reds @ Cleveland Guardians,j7zaXsZeq04dwou0QAaZ,1+ Hit,0.5,-235,betmgm,6,-246,betmgm:-235 | espnbet:-240 | caesars:-250 | bovada:-250 | fanduel:-250 | draftkings:-254,SportsGameOdds
José Tena,josé tena,JOSE_TENA_1_MLB,WASHINGTON_NATIONALS_MLB,Baltimore Orioles @ Washington Nationals,jkvwAdFvDLQY4Xvktwk1,1+ Hit,0.5,-145,betmgm,6,-155,betmgm:-145 | espnbet:-150 | draftkings:-154 | caesars:-154 | bovada:-164 | fanduel:-165,SportsGameOdds
Josh Jung,josh jung,JOSH_JUNG_1_MLB,TEXAS_RANGERS_MLB,Texas Rangers @ Houston Astros,2arMilGiaVhajMn8oOwm,1+ Hit,0.5,-214,draftkings,6,-236,draftkings:-214 | espnbet:-220 | caesars:-235 | fanduel:-250 | bovada:-250 | betmgm:-250,SportsGameOdds
Josh Naylor,josh naylor,JOSH_NAYLOR_1_MLB,SEATTLE_MARINERS_MLB,San Diego Padres @ Seattle Mariners,t1ipmAaZhJ0nLxBz9tIk,1+ Hit,0.5,-190,betmgm,6,-214,betmgm:-190 | espnbet:-200 | draftkings:-213 | caesars:-218 | fanduel:-230 | bovada:-235,SportsGameOdds
Juan Soto,juan soto,JUAN_SOTO_1_MLB,NEW_YORK_METS_MLB,New York Yankees @ New York Mets,EfX5X71vGSjFXKmbIcxY,1+ Hit,0.5,-179,draftkings,6,-185,draftkings:-179 | espnbet:-180 | fanduel:-185 | bovada:-186 | caesars:-190 | betmgm:-190,SportsGameOdds
Julio Rodríguez,julio rodríguez,JULIO_RODRIGUEZ_1_MLB,SEATTLE_MARINERS_MLB,San Diego Padres @ Seattle Mariners,t1ipmAaZhJ0nLxBz9tIk,1+ Hit,0.5,-235,betmgm,6,-253,betmgm:-235 | espnbet:-240 | caesars:-245 | fanduel:-260 | bovada:-265 | draftkings:-274,SportsGameOdds
Jung Hoo Lee,jung hoo lee,JUNG_HOO_LEE_1_MLB,SAN_FRANCISCO_GIANTS_MLB,San Francisco Giants @ Athletics,H8XBXLklWHd2ErXIGMUd,1+ Hit,0.5,-260,fanduel,5,-277,fanduel:-260 | espnbet:-260 | bovada:-265 | draftkings:-273 | betmgm:-325,SportsGameOdds
Junior Caminero,junior caminero,JUNIOR_CAMINERO_1_MLB,TAMPA_BAY_RAYS_MLB,Miami Marlins @ Tampa Bay Rays,fPt7sNscCxaj4iQ94hIH,1+ Hit,0.5,-200,espnbet,12,-247,espnbet:-200 | draftkings:-218 | fanduel:-220 | bovada:-222 | caesars:-225 | betmgm:-250 | betmgm:-250 | espnbet:-260 | caesars:-265 | draftkings:-276 | fanduel:-280 | bovada:-300,SportsGameOdds
Kazuma Okamoto,kazuma okamoto,KAZUMA_OKAMOTO_1_MLB,TORONTO_BLUE_JAYS_MLB,Toronto Blue Jays @ Detroit Tigers,T9qul5Ie7BmzUPHcKAdN,1+ Hit,0.5,-190,betmgm,6,-207,betmgm:-190 | espnbet:-200 | bovada:-210 | fanduel:-210 | caesars:-213 | draftkings:-217,SportsGameOdds
Keibert Ruiz,keibert ruiz,KEIBERT_RUIZ_1_MLB,WASHINGTON_NATIONALS_MLB,Baltimore Orioles @ Washington Nationals,jkvwAdFvDLQY4Xvktwk1,1+ Hit,0.5,-150,espnbet,5,-160,espnbet:-150 | caesars:-159 | draftkings:-161 | bovada:-164 | fanduel:-165,SportsGameOdds
Ketel Marte,ketel marte,KETEL_MARTE_1_MLB,ARIZONA_DIAMONDBACKS_MLB,Arizona Diamondbacks @ Colorado Rockies,riD2wa1xBCGVtP6u4lHX,1+ Hit,0.5,-450,betmgm,5,-538,betmgm:-450 | fanduel:-500 | bovada:-500 | draftkings:-566 | caesars:-675,SportsGameOdds
Kyle Higashioka,kyle higashioka,KYLE_HIGASHIOKA_1_MLB,TEXAS_RANGERS_MLB,Texas Rangers @ Houston Astros,2arMilGiaVhajMn8oOwm,1+ Hit,0.5,-140,draftkings,4,-144,draftkings:-140 | fanduel:-145 | bovada:-145 | caesars:-145,SportsGameOdds
Kyle Isbel,kyle isbel,KYLE_ISBEL_1_MLB,KANSAS_CITY_ROYALS_MLB,Kansas City Royals @ St. Louis Cardinals,rvthegEIrAEvXgoXqnAa,1+ Hit,0.5,-150,caesars,6,-152,caesars:-150 | espnbet:-150 | draftkings:-151 | bovada:-154 | fanduel:-155 | betmgm:-155,SportsGameOdds
Kyle Manzardo,kyle manzardo,KYLE_MANZARDO_1_MLB,CLEVELAND_GUARDIANS_MLB,Cincinnati Reds @ Cleveland Guardians,j7zaXsZeq04dwou0QAaZ,1+ Hit,0.5,-165,espnbet,3,-168,espnbet:-165 | fanduel:-170 | bovada:-170,SportsGameOdds
Kyle Schwarber,kyle schwarber,KYLE_SCHWARBER_1_MLB,PHILADELPHIA_PHILLIES_MLB,Philadelphia Phillies @ Pittsburgh Pirates,Nq7MBysDaMRfYt9Chvjq,1+ Hit,0.5,-145,betmgm,6,-156,betmgm:-145 | espnbet:-150 | caesars:-157 | bovada:-159 | fanduel:-160 | draftkings:-164,SportsGameOdds
Kyle Stowers,kyle stowers,KYLE_STOWERS_1_MLB,MIAMI_MARLINS_MLB,Miami Marlins @ Tampa Bay Rays,fPt7sNscCxaj4iQ94hIH,1+ Hit,0.5,-200,espnbet,6,-213,espnbet:-200 | betmgm:-200 | draftkings:-218 | caesars:-218 | fanduel:-220 | bovada:-225,SportsGameOdds
Kyle Tucker,kyle tucker,KYLE_TUCKER_1_MLB,LOS_ANGELES_DODGERS_MLB,Los Angeles Dodgers @ Los Angeles Angels,ocN7K0W6fGdkYTeIusGv,1+ Hit,0.5,-220,betmgm,6,-240,betmgm:-220 | caesars:-235 | fanduel:-240 | bovada:-240 | espnbet:-240 | draftkings:-268,SportsGameOdds
Lawrence Butler,lawrence butler,LAWRENCE_BUTLER_1_MLB,OAKLAND_ATHLETICS_MLB,San Francisco Giants @ Athletics,H8XBXLklWHd2ErXIGMUd,1+ Hit,0.5,-155,betmgm,5,-176,betmgm:-155 | bovada:-179 | fanduel:-180 | espnbet:-180 | draftkings:-187,SportsGameOdds
Leody Taveras,leody taveras,LEODY_TAVERAS_1_MLB,BALTIMORE_ORIOLES_MLB,Baltimore Orioles @ Washington Nationals,jkvwAdFvDLQY4Xvktwk1,1+ Hit,0.5,-190,bovada,5,-202,bovada:-190 | fanduel:-190 | espnbet:-200 | caesars:-213 | draftkings:-219,SportsGameOdds
Liam Hicks,liam hicks,LIAM_HICKS_1_MLB,MIAMI_MARLINS_MLB,Miami Marlins @ Tampa Bay Rays,fPt7sNscCxaj4iQ94hIH,1+ Hit,0.5,-210,betmgm,6,-227,betmgm:-210 | espnbet:-220 | fanduel:-220 | caesars:-235 | bovada:-235 | draftkings:-243,SportsGameOdds
Lourdes Gurriel Jr.,lourdes gurriel,LOURDES_GURRIEL_JR_1_MLB,ARIZONA_DIAMONDBACKS_MLB,Arizona Diamondbacks @ Colorado Rockies,riD2wa1xBCGVtP6u4lHX,1+ Hit,0.5,-350,fanduel,6,-373,fanduel:-350 | draftkings:-353 | bovada:-360 | betmgm:-375 | caesars:-400 | espnbet:-400,SportsGameOdds
Luis Arraez,luis arraez,LUIS_ARRAEZ_1_MLB,SAN_FRANCISCO_GIANTS_MLB,San Francisco Giants @ Athletics,H8XBXLklWHd2ErXIGMUd,1+ Hit,0.5,-300,espnbet,5,-331,espnbet:-300 | fanduel:-310 | bovada:-315 | draftkings:-331 | betmgm:-400,SportsGameOdds
Luis García Jr.,luis garcía,LUIS_GARCIA_3_MLB,WASHINGTON_NATIONALS_MLB,Baltimore Orioles @ Washington Nationals,jkvwAdFvDLQY4Xvktwk1,1+ Hit,0.5,-230,fanduel,6,-245,fanduel:-230 | bovada:-235 | caesars:-240 | espnbet:-240 | betmgm:-250 | draftkings:-275,SportsGameOdds
Luis Rengifo,luis rengifo,LUIS_RENGIFO_1_MLB,MILWAUKEE_BREWERS_MLB,Milwaukee Brewers @ Minnesota Twins,3itxNJYiA3Wh4p2bJOJs,1+ Hit,0.5,-195,draftkings,2,-196,draftkings:-195 | caesars:-197,SportsGameOdds
Luis Torrens,luis torrens,LUIS_TORRENS_1_MLB,NEW_YORK_METS_MLB,New York Yankees @ New York Mets,EfX5X71vGSjFXKmbIcxY,1+ Hit,0.5,-110,betmgm,6,-123,betmgm:-110 | espnbet:-120 | draftkings:-123 | caesars:-124 | fanduel:-130 | bovada:-130,SportsGameOdds
Luke Raley,luke raley,LUKE_RALEY_1_MLB,SEATTLE_MARINERS_MLB,San Diego Padres @ Seattle Mariners,t1ipmAaZhJ0nLxBz9tIk,1+ Hit,0.5,-122,draftkings,6,-130,draftkings:-122 | caesars:-129 | espnbet:-130 | betmgm:-130 | fanduel:-135 | bovada:-136,SportsGameOdds
Maikel Garcia,maikel garcia,MAIKEL_GARCIA_1_MLB,KANSAS_CITY_ROYALS_MLB,Kansas City Royals @ St. Louis Cardinals,rvthegEIrAEvXgoXqnAa,1+ Hit,0.5,-295,betmgm,6,-306,betmgm:-295 | espnbet:-300 | fanduel:-300 | bovada:-305 | draftkings:-314 | caesars:-325,SportsGameOdds
Manny Machado,manny machado,MANNY_MACHADO_1_MLB,SAN_DIEGO_PADRES_MLB,San Diego Padres @ Seattle Mariners,t1ipmAaZhJ0nLxBz9tIk,1+ Hit,0.5,-175,betmgm,6,-180,betmgm:-175 | draftkings:-177 | bovada:-179 | fanduel:-180 | espnbet:-180 | caesars:-190,SportsGameOdds
Marcell Ozuna,marcell ozuna,MARCELL_OZUNA_1_MLB,PITTSBURGH_PIRATES_MLB,Philadelphia Phillies @ Pittsburgh Pirates,Nq7MBysDaMRfYt9Chvjq,1+ Hit,0.5,-134,draftkings,6,-143,draftkings:-134 | fanduel:-135 | bovada:-136 | caesars:-136 | espnbet:-140 | betmgm:-175,SportsGameOdds
Marcelo Mayer,marcelo mayer,MARCELO_MAYER_1_MLB,BOSTON_RED_SOX_MLB,Boston Red Sox @ Atlanta Braves,azr6g0BYc5oimCrDM5DD,1+ Hit,0.5,-137,draftkings,12,-164,draftkings:-137 | espnbet:-140 | caesars:-143 | bovada:-150 | fanduel:-150 | betmgm:-155 | bovada:-175 | betmgm:-175 | fanduel:-180 | espnbet:-180 | caesars:-190 | draftkings:-192,SportsGameOdds
Marcus Semien,marcus semien,MARCUS_SEMIEN_1_MLB,NEW_YORK_METS_MLB,New York Yankees @ New York Mets,EfX5X71vGSjFXKmbIcxY,1+ Hit,0.5,-125,betmgm,6,-158,betmgm:-125 | espnbet:-150 | draftkings:-160 | caesars:-162 | fanduel:-175 | bovada:-176,SportsGameOdds
Mark Vientos,mark vientos,MARK_VIENTOS_1_MLB,NEW_YORK_METS_MLB,New York Yankees @ New York Mets,EfX5X71vGSjFXKmbIcxY,1+ Hit,0.5,-145,betmgm,6,-158,betmgm:-145 | espnbet:-150 | draftkings:-156 | caesars:-157 | fanduel:-170 | bovada:-170,SportsGameOdds
Masataka Yoshida,masataka yoshida,MASATAKA_YOSHIDA_1_MLB,BOSTON_RED_SOX_MLB,Boston Red Sox @ Atlanta Braves,azr6g0BYc5oimCrDM5DD,1+ Hit,0.5,-190,espnbet,12,-232,espnbet:-190 | draftkings:-191 | fanduel:-195 | caesars:-197 | bovada:-200 | betmgm:-235 | fanduel:-250 | bovada:-250 | espnbet:-260 | caesars:-260 | betmgm:-275 | draftkings:-279,SportsGameOdds
